xbelaxxi,2017-10-23 23:59,0,1,qaqu to ! patapon nakita sa marawi,,,,922492719305338880,https://twitter.com/xbelaxxi/status/922492719305338880,fil 
djaynine,2017-10-23 20:09,0,0,Sabagay mas gusto ko naman talaga sa Marawi .,"(['Manila', ' CA'], Location((14.5906216, 120.9799696, 0.0)))",,,922434909221789696,https://twitter.com/djaynine/status/922434909221789696,fil
alon_dy,2017-10-23 20:08,0,0,"Ang tuluyang paglaya ng MARAWI sa mga kalaban.. pasalamatan naman din natin sila mga ka-DDS!! comment MABUHAY""... http:// ""","(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,922434659442716673,https://twitter.com/alon_dy/status/922434659442716673,fil
ItsmePugita,2017-10-23 20:05,0,0,Tapos na yung labanan sa !!! Stay safe poooo!,"(['\xc2\xa0\xf0\x9f\x93\x8dPhilippines'], Location((12.7503486, 122.7312101, 0.0)))",,#Marawi,922433803506741249,https://twitter.com/ItsmePugita/status/922433803506741249,fil
marokko,2017-10-23 20:05,0,0,Opstand Daesh in Filipijnen beëindigd' - http:// ëindigd,"(['Amsterdam'], Location((52.3745403, 4.89797550562, 0.0)))",,#filippijnen #daesh #be #marawi,922433686737489920,https://twitter.com/marokko/status/922433686737489920,nl
Aktualdotcom,2017-10-23 20:04,0,0,Akhiri di : Marawi,"(['Jakarta Capital Region'], Location((-6.1753942, 106.827183, 0.0)))",,,,,ms
Ebrahem_Hero,2017-10-23 20:03,0,0,Makakauwi na daw kami sa bahay namin sa Marawi City sa October 26(thursday) Alhamdulillah Alhamdulillah... http:// DC,,,,922433253679579136,https://twitter.com/Ebrahem_Hero/status/922433253679579136,fil
francetendance,2017-10-23 20:02,0,0,Philippines : fin des combats contre les djihadistes à Marawi http://,"(['FRANCE'], Location((46.603354, 1.8883335, 0.0)))",,,922433115745931265,https://twitter.com/francetendance/status/922433115745931265,fr
UltimaHoraLA,2017-10-23 20:01,0,0,El ministro filipino de Defensa declara el fin de los combates en Marawi http:// CU,"(['Bogot\xc3\xa1', ' D.C.', ' Colombia'], Location((4.5980772, -74.0761028, 0.0)))",,,922432768805625858,https://twitter.com/UltimaHoraLA/status/922432768805625858,es
trendinaliaSG,2017-10-23 19:59,0,0,⒍ Tokyo ⒎ PM Lee ⒏ ⒐ ⒑ 2017/10/23 19:53 +08 . ng-topics/singapore/singapore-today.html …,"(['Singapore'], Location((1.2904753, 103.8520359, 0.0)))",,#WWETLC #Marawi #TOTLIV #trndnl,922432302143102976,https://twitter.com/trendinaliaSG/status/922432302143102976,fil
lanouvelleT,2017-10-23 19:54,0,0,Philippines : Fin de la bataille contre les jihadistes à Marawi https:// n-de-bataille-contre-jihadistes-a-marawi/ …,"(['Casablanca'], Location((33.5950627, -7.6187768, 0.0)))",,,922431125527646208,https://twitter.com/lanouvelleT/status/922431125527646208,fr
rayecism,2017-10-23 19:52,0,0,Sa Marawi,"(['Iloilo City', ' Western Visayas'], Location((10.7026718, 122.5686136, 0.0)))",,,922430597494030337,https://twitter.com/rayecism/status/922430597494030337,fil
ANCALERTS,2017-10-23 19:51,0,1,Cuenca: Kapag hinambing mo ang war coverage ko-- malayong malayo itong Marawi . Lahat bawal kuhanan dito. Hindi ka makakagalaw.,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,#Talkback,922430379457253376,https://twitter.com/ANCALERTS/status/922430379457253376,fil
CianDgzmn,2017-10-23 19:51,0,2,yung iba sembreak na yung gira sa marawi tapos na dn pero ako tambak parin sa projects,,,#WalangPasok,922430314705649664,https://twitter.com/CianDgzmn/status/922430314705649664,fil
Gabgrielle,2017-10-23 19:49,0,2,hindi po naniniwala si na me intel na ng Maute presence sa Marawi May 18 pa . tify-trip-to-moscow-of-security-top-brass-despite-intel-on-mautes-marawi-plot/ …,,@TeamAFP @SolGenCalida @skillsofaninja,,922429665041530881,https://twitter.com/Gabgrielle/status/922429665041530881,fil
yoloyanmachu,2017-10-23 19:47,0,0,boi,,,,,,ca
carlabeecondi,2017-10-23 19:47,0,0,san naman kayo? Marawi ?,"(['Taguig City'], Location((14.5266254, 121.074403, 0.0)))",,,922429238841524224,https://twitter.com/carlabeecondi/status/922429238841524224,fil
UnMarocain,2017-10-23 19:47,0,0,Philippines : Fin de la bataille contre les jihadistes à Marawi http://,"(['Casablanca'], Location((33.5950627, -7.6187768, 0.0)))",,,922429174496755712,https://twitter.com/UnMarocain/status/922429174496755712,fr
sno0pdogg28,2017-10-23 19:43,0,1,kung gusto mo ng away punta kang marawi bugk!!!!,"(['Los Angeles', ' CA'], Location((34.054935, -118.244476, 0.0)))",,,922428317512302592,https://twitter.com/sno0pdogg28/status/922428317512302592,fil
xxxinful,2017-10-23 19:41,0,0,What to do in Marawi . Wala na akong gagawin bukas.,"(['Iloilo City'], Location((10.7026718, 122.5686136, 0.0)))",,,922427766250774528,https://twitter.com/xxxinful/status/922427766250774528,fil
JonanAdidarma,2017-10-23 19:41,0,0,Beginilah Kondisi Kota Marawi Setelah Terbebas dari ISIS http://,,,,922427740380450816,https://twitter.com/JonanAdidarma/status/922427740380450816,id
arlene_celis,2017-10-23 19:40,0,0,UWIAN NA,,,,,,fil
trendinaliaSG,2017-10-23 19:39,0,0,⒈ ⒉ ⒊ ⒋ ⒌ 2017/10/23 19:38 +08 . ng-topics/singapore/singapore-today.html …,"(['Singapore'], Location((1.2904753, 103.8520359, 0.0)))",,#Asean #Rohingya #Trump #JapanElection #Marawi #trndnl,922427259209654273,https://twitter.com/trendinaliaSG/status/922427259209654273,fil
3ni3rd,2017-10-23 19:38,0,0,Marawi,,,,,,fil
FoksMedya,2017-10-23 19:38,0,0,Filipinler’de Marawi IŞİD’den tamamen temizlendi . arawi-isidden-tamamen-temizlendi/ …,,,,922427041311608834,https://twitter.com/FoksMedya/status/922427041311608834,tr
KotaManado,2017-10-23 19:33,0,0,Filipina sebut pertempuran dengan militan ISIS di Marawi selesai .. . id=2955 …,"(['Manado'], Location((1.4900578, 124.8408708, 0.0)))",,,922425644742561793,https://twitter.com/KotaManado/status/922425644742561793,ms
JCompracion,2017-10-23 19:31,0,0,gusto ko maging Army. pero di sa BTS ah pero dun sa Marawi,"(['Alabel', ' Soccsksargen'], Location((6.1027828, 125.2920305, 0.0)))",,,922425154285613056,https://twitter.com/JCompracion/status/922425154285613056,fil
rmnnetworks,2017-10-23 19:30,0,0,Desisyon ni Pangulong Rody Duterte na hindi tumanggap ng grants mula sa EU,,,,,,fil
contratosymas,2017-10-23 19:30,0,0,El secretario de Defensa de Filipinas anuncia fin de la lucha contra los yihadistas en Marawi https:// 404-secretario-defensa-filipinas-fin-lucha-marawi?utm_source=rss&utm_medium=rss&utm_campaign=all …,,,,922424875087728645,https://twitter.com/contratosymas/status/922424875087728645,es
PolitikoWatch,2017-10-23 19:30,0,0,Mga pulis na itinalaga sa Marawi City,,,,,,fil
PTVph,2017-10-23 19:30,0,2,| PNP-SAF na ipinadala sa Marawi City,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,,,fil
JeromeTGaleno,2017-10-23 19:29,0,1,Dean : Doc ! wala po dapat tayong pasok ngayon eh dapat sini Celebrate din natin yung pag ka panalo ng marawi LT parin,,,,922424616634552321,https://twitter.com/JeromeTGaleno/status/922424616634552321,fil
RatuJp,2017-10-23 19:27,0,0,Filipina Umumkan Pertempuran Melawan ISIS Di Marawi Telah Usai https:// na-umumkan-pertempuran-melawan.html …,,,,922424269941874688,https://twitter.com/RatuJp/status/922424269941874688,ms
PTVph,2017-10-23 19:27,15,17,Sa mga uniporme na nakapatong sa mga upuan,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,,,fil
Radyo_Agila1062,2017-10-23 19:26,0,0,Combat operations sa Marawi City,,,,,,fil
karadeniz_ha,2017-10-23 19:24,0,0,Filipinler’de Marawi IŞİD’den tamamen temizlendi: Filipinler’in Marawi kentinde IŞİD ile… https://,"(['Marmaris', ' T\xc3\xbcrkiye'], Location((36.7893467, 28.1918438417, 0.0)))",,,922423535385051136,https://twitter.com/karadeniz_ha/status/922423535385051136,tr
sandrineman2,2017-10-23 19:24,0,0,Philippines : fin des combats contre les djihadistes à Marawi : Philippines : fin des… https://,"(['Ile-de-France', ' France'], Location((48.6443057, 2.7537863, 0.0)))",,,922423468863426560,https://twitter.com/sandrineman2/status/922423468863426560,fr
Jayar_Lita,2017-10-23 19:24,0,0,Noli DeCastro sumayaw ng Baby Shark kasama ang mga Paslit na Bakwit sa Marawi,"(['PHILIPPINES'], Location((12.7503486, 122.7312101, 0.0)))",,,,,fil
StrategicNews1,2017-10-23 19:24,1,2,Déclaration du palais présidentielle des annonçant la fin des affrontements dans la ville de . u,,,#Philippines #Marawi,922423459078115329,https://twitter.com/StrategicNews1/status/922423459078115329,fr
karadeniz_ha,2017-10-23 19:23,0,0,Filipinler'de Marawi IŞİD’den tamamen temizlendi - . arawi-isidden-tamamen-temizlendi/ …,"(['Marmaris', ' T\xc3\xbcrkiye'], Location((36.7893467, 28.1918438417, 0.0)))",,,922423339645358080,https://twitter.com/karadeniz_ha/status/922423339645358080,tr
8trimedia,2017-10-23 19:23,0,0,PAGTATALAGA NG REHABILITATION CZAR MAKAKATULONG SA MARAWI via READ MORE: http://,"(['Manila Philippines'], Location((14.5906216, 120.9799696, 0.0)))",@JojoSicat,#ka8trimedia,922423266693619713,https://twitter.com/8trimedia/status/922423266693619713,fil
toffee3400,2017-10-23 19:21,0,0,2 scammers ng Bangon Marawi fund drive,,,,,,fil
ArmonkBurgers,2017-10-23 19:21,0,1,Mga parasite! Dapat I ship ang mga gago sa Marawi ! IPA hostage sa mga gagong ISIS! Tang Ina lalaki ng katawan,"(['Manila City', ' National Capital Region'], Location((14.5906216, 120.9799696, 0.0)))",,,,,fil
HaberGarajim,2017-10-23 19:21,0,0,Filipinler'de Marawi IŞİD’den tamamen temizlendi - http://,"(['Istanbul'], Location((41.0096334, 28.9651646, 0.0)))",,,922422689771544579,https://twitter.com/HaberGarajim/status/922422689771544579,tr
TVPatrol,2017-10-23 19:20,4,10,Mga bakwit sa Marawi,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,,,ceb
GranadaKeiza,2017-10-23 19:20,0,0,Na awa ako sa marawi gusto ko tumulong kaso estudyante pa ako,"(['Koronadal City', 'Mindanao'], Location((6.4900622, 124.836511, 0.0)))",,,922422438343798784,https://twitter.com/GranadaKeiza/status/922422438343798784,fil
NotiVzla_,2017-10-23 19:20,0,0,Filipinas declara el fin del sitio de Marawi tras 5 meses http://,"(['Venezuela'], Location((8.0018709, -66.1109318, 0.0)))",,,922422382110785538,https://twitter.com/NotiVzla_/status/922422382110785538,es
trendinaliaSG,2017-10-23 19:19,0,0,⒈ ⒉ ⒊ ⒋ ⒌ 2017/10/23 19:13 +08 . ng-topics/singapore/singapore-today.html …,"(['Singapore'], Location((1.2904753, 103.8520359, 0.0)))",,#Rohingya #Trump #JapanElection #Marawi #SIEW2017 #trndnl,922422242583003136,https://twitter.com/trendinaliaSG/status/922422242583003136,fil
rmnnetworks,2017-10-23 19:16,0,0,2 sa nadagdag na napatay sa panig ng tropa ng pamahalahaan sa Marawi,,,,,,fil
babehersh,2017-10-23 19:16,0,0,Naku ayan na nag-imbita na naman yung demonyo ng gulo! Magkakatotoo yan kasi demonyo nga eh! Kita nyo nangyari sa Marawi .,,,,922421447649308672,https://twitter.com/babehersh/status/922421447649308672,fil
Vzla_BizarraOfi,2017-10-23 19:16,0,0,Infobae: Filipinas dio por terminada la batalla en Marawi,,,,,,es
PTVisMin,2017-10-23 19:16,0,0,Nagdiwang ang mga sundalo't pulis sa kanilang pagtatapos sa SF/SCR Courses kasabay ng pagtatapos ng giyera sa Marawi . | via U9d,,@1on1withallan,,922421421229293569,https://twitter.com/PTVisMin/status/922421421229293569,fil
PTVph,2017-10-23 19:16,16,47,Nagdiwang ang mga sundalo't pulis sa kanilang pagtatapos sa SF/SCR Courses kasabay ng pagtatapos ng giyera sa Marawi . | via,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",@1on1withallan,,922421421178945536,https://twitter.com/PTVph/status/922421421178945536,fil
nolybig,2017-10-23 19:15,0,0,UNTVNewsRescue: RT Hindi pagtanggap ng Pilipinas ng EU grants,,,,,,fil
nhowellzki,2017-10-23 19:14,0,0,UNTVNewsRescue RT Hindi pagtanggap ng Pilipinas ng EU grants,"(['Ontario', ' Canada'], Location((50.000678, -86.000977, 0.0)))",,,,,fil
UNTVNewsRescue,2017-10-23 19:13,5,6,Hindi pagtanggap ng Pilipinas ng EU grants,"(['Quezon City', ' Philippines'], Location((14.6509905, 121.0486155, 0.0)))",,,,,fil
comon9074,2017-10-23 19:12,0,0,El secretario de Defensa de Filipinas anuncia fin de la lucha contra los yihadistas en Marawi …,,,,922420529029664768,https://twitter.com/comon9074/status/922420529029664768,es
almidzuhh,2017-10-23 19:12,1,8,Me: Ma,,,,,,fr
equus_boston,2017-10-23 19:12,2,2,は、自分のためにも Marawi 市の再建に協力したほうが良いと思う。そうしないとイスラム過激派の再度の浸透を許すことになるかも。 https:// 922 375825357492225 …,"(['Boston', ' MA', ' USA'], Location((42.3604823, -71.0595678, 0.0)))",,,922420344434188288,https://twitter.com/equus_boston/status/922420344434188288,ja
NawtEdgar,2017-10-23 19:11,0,0,jollibee marawi,"(['Jollibee Crossing'], Location((14.852059, 120.8171875, 0.0)))",,,922420148467666944,https://twitter.com/NawtEdgar/status/922420148467666944,fil
nolybig,2017-10-23 19:10,0,0,UNTVNewsRescue: RT 2 scammers ng Bangon Marawi fund drive,,,,,,fil
ycoronado_ve,2017-10-23 19:10,0,0,Filipinas declara el fin del sitio de Marawi tras 5 meses http:// 9,"(['Madrid', ' Spain'], Location((40.4167047, -3.7035825, 0.0)))",,,922419848331722752,https://twitter.com/ycoronado_ve/status/922419848331722752,es
rudylop24669590,2017-10-23 19:09,0,0,Flag raising isinagawa sa city hall ng Marawi | UNTV News and Rescue http://,"(['hongkong'], Location((22.350627, 114.1849161, 0.0)))",,,922419822700269569,https://twitter.com/rudylop24669590/status/922419822700269569,fil
nhowellzki,2017-10-23 19:09,0,0,UNTVNewsRescue RT 2 scammers ng Bangon Marawi fund drive,"(['Ontario', ' Canada'], Location((50.000678, -86.000977, 0.0)))",,,,,fil
8trimedia,2017-10-23 19:08,0,0,BAKBAKAN SA MARAWI CITY NATAPOS NA AYON SA DND via: 8 TRIMEDIA NEWS TEAM READ MORE: http://,"(['Manila Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,#ka8trimedia,922419338866335744,https://twitter.com/8trimedia/status/922419338866335744,fil
JovieEspenido,2017-10-23 19:08,16,34,Malaking part si PRRD at ang ML sa Pag tagumpay kontra terrorismo sa Marawi,,,,,,fil
ricsuazojr,2017-10-23 19:05,0,0,Mga igsoon ko Muslim na nadisplace sa gubat sa Marawi City na gusto mo acquire ug residencial property,"(['Cagayan de Oro City PH'], Location((8.42980265, 124.682410212, 0.0)))",,,,,ceb
mrPepsiLLas,2017-10-23 19:01,1,0,Mas karapat dapat pa bigyan ng bahay ang mga taga Marawi kaysa sa mga Kadamay na yan,"(['AtLantis \xe2\x9c\xaa'], Location((26.5909025, -80.1008762, 0.0)))",,#TvPatrol,922417776211378176,https://twitter.com/mrPepsiLLas/status/922417776211378176,fil
xGenesisCastro,2017-10-23 19:01,0,0,Balik na ako sa marawi sama ka?,,,,922417599375278081,https://twitter.com/xGenesisCastro/status/922417599375278081,fil
the_hzlgae,2017-10-23 19:01,0,0,mga ilang buwan kaya bago maayos ang Marawi ? aabutin kaya ng taon?,,,,922417568404553728,https://twitter.com/the_hzlgae/status/922417568404553728,fil
UtaraNews,2017-10-23 19:00,0,0,Berjuang hingga mati http:// ng-hingga-mati.html/ … Marawi : Pertempuran selama lim,"(['Northern Region'], Location((2.797198, 32.2643949, 0.0)))",,,922417379543584768,https://twitter.com/UtaraNews/status/922417379543584768,ms
NewsLightTV,2017-10-23 19:00,0,0,PANOORIN: Ilang araw pa lamang matapos maideklara­ ni Pangulong Rodrigo Duterte ang liberasyon ng Marawi city... http://,,,,922417336954400770,https://twitter.com/NewsLightTV/status/922417336954400770,fil
trendinaliaSG,2017-10-23 18:59,0,0,⒈ ⒉ ⒊ ⒋ ⒌ 2017/10/23 18:53 +08 . ng-topics/singapore/singapore-today.html …,"(['Singapore'], Location((1.2904753, 103.8520359, 0.0)))",,#Rohingya #Trump #JapanElection #Marawi #SIEW2017 #trndnl,922417195061145601,https://twitter.com/trendinaliaSG/status/922417195061145601,fil
ElGranPipeMF,2017-10-23 18:59,0,0,Filipinas dio por terminada la batalla en Marawi http://,"(['La Guajira - Colombia'], Location((11.2780115, -72.6135766, 0.0)))",,#Colombia,922417185720602624,https://twitter.com/ElGranPipeMF/status/922417185720602624,es
factal_,2017-10-23 18:57,0,1,Philippines : les terroristes perdent la ville de Marawi après 5 mois d'occupation : https:// 201710231033566234-philippines-marawi-terrorisme-liberation/ … via,"(['BG square'], Location((45.6944947, 9.6698727, 0.0)))",@sputnik_fr,,922416806974935040,https://twitter.com/factal_/status/922416806974935040,fr
FBussoletti,2017-10-23 18:56,1,2,,"(['Rome', ' Lazio'], Location((34.257038, -85.1646726, 0.0)))",,,,,#VALUE!
KitoOnlus,2017-10-23 18:56,0,1,Il conflitto a è terminato ma la legge marziale non è stata revocata. Di che si tratta? Leggetelo qui! . izione-della-legge-marziale-nelle-filippine/ …,,,#Marawi,922416403977854976,https://twitter.com/KitoOnlus/status/922416403977854976,it
orang_kertas,2017-10-23 18:55,0,0,tentang marawi . https:// /922404749261115393 …,,,,922416088784048128,https://twitter.com/orang_kertas/status/922416088784048128,fil
BirGun_Gazetesi,2017-10-23 18:49,1,2,Filipinler'de Marawi IŞİD’den tamamen temizlendi http://,"(['istanbul'], Location((41.0096334, 28.9651646, 0.0)))",,,922414656202866688,https://twitter.com/BirGun_Gazetesi/status/922414656202866688,tr
fanggggirl_,2017-10-23 18:49,0,0,Yes!!tapos na yung bakbakan sa marawi !!,,,,922414601634848770,https://twitter.com/fanggggirl_/status/922414601634848770,fil
cel2124,2017-10-23 18:47,0,1,Baka malocate ka na namin sa Marawi ah,,,,922414270729433090,https://twitter.com/cel2124/status/922414270729433090,fil
dzIQ990,2017-10-23 18:47,0,0,Pamahalaan hinikayat gumawa ng assesement sa nangyaring giyera sa Marawi City |,"(['Makati City'], Location((14.5591272, 121.0202094, 0.0)))",@erwinaguilonINQ,,922414119524823041,https://twitter.com/dzIQ990/status/922414119524823041,fil
kentoinks,2017-10-23 18:46,0,2,THANK YOU LORD! NATAPOS NA PO ANG GULP SA MARAWI ! PRAISE YOU LORD,"(['Rizal'], Location((14.65, 121.25, 0.0)))",,,,,fil
randsarcills88,2017-10-23 18:46,0,1,Nakatapos na ang labanan sa buong Marawi at malaya na sa mga kawal Pilipino ay tagumpay nating lahat para sa bayan.,"(['Antipolo City', ' Calabarzon'], Location((7.0391789, 125.5109696, 0.0)))",,#BangonMarawi,922413862133022720,https://twitter.com/randsarcills88/status/922413862133022720,fil
PrensaPeru,2017-10-23 18:45,0,0,: Filipinas: gobierno declara fin de la guerra contra los yihadistas en Marawi http:// 0,"(['Lima - Per\xc3\xba'], Location((19.7078812, -101.1569649, 0.0)))",,#Mundo,922413766276517888,https://twitter.com/PrensaPeru/status/922413766276517888,es
BabyGoldings,2017-10-23 18:45,0,1,Tapos ngd man ang girahay sa marawi,,,,922413602987917313,https://twitter.com/BabyGoldings/status/922413602987917313,fil
PTVph,2017-10-23 18:45,0,2,| Libreng pabahay,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,,,fil
ErinShanghai,2017-10-23 18:44,0,1,Kakilabot ung news tungkol sa marawi,"(['Hawkins'], Location((36.429878, -82.9568899, 0.0)))",,,922413532506767361,https://twitter.com/ErinShanghai/status/922413532506767361,fil
randsarcills88,2017-10-23 18:44,0,2,Saludo kami sa lahat ng mga mandirigmang kawal sa Marawi ay tinapos na sa laban.,"(['Antipolo City', ' Calabarzon'], Location((7.0391789, 125.5109696, 0.0)))",,#BangonMarawi #PanaloAngPinoy #MarawiCity #MarawiClash,922413376747192321,https://twitter.com/randsarcills88/status/922413376747192321,fil
KingBael3,2017-10-23 18:44,0,5,thank God tapos na gulo sa marawi,,,,,,fil
redjflores,2017-10-23 18:44,0,0,Grabe! Yung tama ng bala sa Marawi . Ang saklap!,"(['Batangas City'], Location((13.65966045, 121.06852702, 0.0)))",@TVPatrol,,922413323819261952,https://twitter.com/redjflores/status/922413323819261952,fil
jkook_wytelove,2017-10-23 18:43,0,1,Haha ipadala na cla ddtos marawi hahahahaha!,"(['BTS-WORLD\xc2\xa0\xf0\x9f\x94\xae'], Location((3.076723, 101.702554556, 0.0)))",,,922413195771416576,https://twitter.com/jkook_wytelove/status/922413195771416576,fil
thienminhvuong,2017-10-23 18:42,0,0,(TTO) Quân đội Philippines dồn hỏa lực vào hang ổ cuối cùng của phiến quân tại Marawi https:// http://,"(['Th\xe1\xbb\xa7 \xc4\x90\xe1\xbb\xa9c', ' Tp.HCM', ' VietNam'], Location((10.852588, 106.7558383, 0.0)))",,,922413006725832704,https://twitter.com/thienminhvuong/status/922413006725832704,vi
thienminhvuong,2017-10-23 18:42,0,0,(TTO) Quân đội Philippines dồn hỏa lực vào hang ổ cuối cùng của phiến quân tại Marawi https://,"(['Th\xe1\xbb\xa7 \xc4\x90\xe1\xbb\xa9c', ' Tp.HCM', ' VietNam'], Location((10.852588, 106.7558383, 0.0)))",,,922412954749947907,https://twitter.com/thienminhvuong/status/922412954749947907,vi
HeidiiHarley,2017-10-23 18:41,0,0,Manille annonce la fin de la bataille contre les jihadistes de Marawi http:// c,,,,922412594303873024,https://twitter.com/HeidiiHarley/status/922412594303873024,fr
dzrhnews,2017-10-23 18:40,0,0,1-- Gyera sa Marawi tapos na; 42 natitirang terorista patay na.,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",,#Alas6EnPunto,922412403664367616,https://twitter.com/dzrhnews/status/922412403664367616,fil
randsarcills100,2017-10-23 18:40,0,1,Wagi ang Pinoy na magiting na kawal sa buong Marawi na natapos na sa bakbakan hanggang ngayon.,"(['Antipolo City', ' Rizal Province'], Location((7.0391789, 125.5109696, 0.0)))",,#BangonMarawi #TagumpayAngPinoy #MarawiCity,922412389378662400,https://twitter.com/randsarcills100/status/922412389378662400,fil
tineperezzz,2017-10-23 18:39,0,2,best thing is natapos ang gera sa Marawi na di pinadala sila Papa doon thank you G!,,,,922412205068378113,https://twitter.com/tineperezzz/status/922412205068378113,fil
trendinaliaSG,2017-10-23 18:39,0,0,⒈ ⒉ ⒊ ⒋ ⒌ 2017/10/23 18:32 +08 . ng-topics/singapore/singapore-today.html …,"(['Singapore'], Location((1.2904753, 103.8520359, 0.0)))",,#Rohingya #Trump #JapanElection #Marawi #SIEW2017 #trndnl,922412179386535936,https://twitter.com/trendinaliaSG/status/922412179386535936,fil
24OrasGMA,2017-10-23 18:39,0,1,"Terrorism is everywhere""— 'Yan ang babala ni Pangulong Duterte sa kabila ng paglaya ng Marawi City mula sa mga terorista.""","(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,922412159363031040,https://twitter.com/24OrasGMA/status/922412159363031040,fil
24OrasGMA,2017-10-23 18:38,0,2,Mula sa Marawi,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,,,fil
24OrasGMA,2017-10-23 18:38,1,0,Matapos mabawi ang huling gusaling sinakop ng Maute-ISIS sa Marawi,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,,,fil
randsarcills100,2017-10-23 18:38,0,1,Salamat sa tagumpay ang labanan sa Marawi at ang panalo ang Pinoy para sa bayan.,"(['Antipolo City', ' Rizal Province'], Location((7.0391789, 125.5109696, 0.0)))",,#BangonMarawi #TagumpayAngPinoy #MarawiCity,922411814075297792,https://twitter.com/randsarcills100/status/922411814075297792,fil
France24_es,2017-10-23 18:37,2,1,Filipinas: gobierno declara fin de la guerra contra los yihadistas en Marawi http:// 2,"(['Bogot\xc3\xa1', ' DC', ' Colombia'], Location((4.5980772, -74.0761028, 0.0)))",,,922411556628860928,https://twitter.com/France24_es/status/922411556628860928,es
JamesBillena07,2017-10-23 18:37,0,0,finally free ng marawi sa mga terrorista,"(['Davao city'], Location((7.22650725, 125.454887691, 0.0)))",,,922411549158883328,https://twitter.com/JamesBillena07/status/922411549158883328,fil
rmnnetworks,2017-10-23 18:36,0,0,Pitong pulis nasawi; 61 sugatan sa naganap na sa lungsod ng Philippine National Police http:// c,,,#giyera #Marawi,922411296737386496,https://twitter.com/rmnnetworks/status/922411296737386496,fil
jamorakyle_,2017-10-23 18:33,0,1,grabe yung uber driver namin kanina fresh from marawi na sundalo,"(['19'], Location((60.9447417, 32.8824623163, 0.0)))",,,922410621856911360,https://twitter.com/jamorakyle_/status/922410621856911360,fil
TituIaresMundo,2017-10-23 18:33,0,0,Filipinas: gobierno declara fin de la guerra contra los yihadistas en Marawi . lipinas-guerra-yihadistas-marawi …,"(['Internacional'], Location((-30.9034869, -55.5091113, 0.0)))",,,922410549421510657,https://twitter.com/TituIaresMundo/status/922410549421510657,es
Sndw_sandawa,2017-10-23 18:32,0,0,Buti pa bakbakan sa marawi umabot nang 5 months eh kayo? Wala pang 1 week mag dadrama kana?,"(['lost.'], Location((57.2045769, -3.0790219, 0.0)))",,,922410395523956736,https://twitter.com/Sndw_sandawa/status/922410395523956736,fil
honeynabeee,2017-10-23 18:31,0,0,Finally! Bangon Marawi ! https:// /status/922335112435347456 …,,,,922410237037985792,https://twitter.com/honeynabeee/status/922410237037985792,fil
20mUsa,2017-10-23 18:31,0,0,Filipinas declara el fin del sitio de Marawi tras 5 meses http:// 1,"(['Estados Unidos'], Location((9.624388, -73.2125095, 0.0)))",,,922410198496661504,https://twitter.com/20mUsa/status/922410198496661504,es
dpatrickmarie,2017-10-23 18:30,0,0,Philippines : le gouvernement annonce avoir remporté la bataille contre les jihadistes à Marawi . http:// via,,@FRANCE24,,922409969596751872,https://twitter.com/dpatrickmarie/status/922409969596751872,fr
ana_sofi_garcia,2017-10-23 18:30,0,0,Filipinas: gobierno declara fin de la guerra contra los yihadistas en Marawi - FRANCE 24 http://,"(['New York', ' NY'], Location((40.7306458, -73.9866136, 0.0)))",,,922409922339463168,https://twitter.com/ana_sofi_garcia/status/922409922339463168,es
nolybig,2017-10-23 18:30,0,0,UNTVNewsRescue: RT Asawa ng mga sundalo ibinihagi ang hirap na naranasan habang nasa Marawi ang kanilang mga asawa… https:// 9 22409010392739840 …,,,,922409892585099264,https://twitter.com/nolybig/status/922409892585099264,fil
PTVph,2017-10-23 18:30,0,1,| Pagtatayo ng temporary shelters sa Marawi City,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,,,fil
AsiaNewsEN,2017-10-23 18:30,1,1,: Marawi,,,,,,fil
act_feed_1,2017-10-23 18:26,0,0,El de anuncia el fin de las operaciones militares en https://,,,#Gobierno #Filipinas #Marawi,922408846999605248,https://twitter.com/act_feed_1/status/922408846999605248,es
NewsRmn,2017-10-23 18:26,0,0,Military operation sa Marawi City,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,,,fil
NewsRmn,2017-10-23 18:25,0,0,Pagpapatupad ng ID system sa Marawi City,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,,,fil
brandonr901,2017-10-23 18:24,0,0,Filipina Umumkan Operasi Militer di Marawi Selesai http:// C .,,@inilahdotcom,#news #terpopuler,922408292738928640,https://twitter.com/brandonr901/status/922408292738928640,id
